(106,126)
(258,202)
(258,126)
(220,88)
(220,240)
(144,88)
(144,240)
(105,201)
(105,127)
(259,201)
(259,127)
(219,87)
(219,241)
(145,87)
(145,241)
(105,200)
(105,128)
(259,200)
(259,128)
(218,87)
(218,241)
(146,87)
(146,241)
(104,199)
(104,129)
(260,199)
(260,129)
(217,86)
(217,242)
(147,86)
(147,242)
(104,198)
(104,130)
(260,198)
(260,130)
(216,86)
(216,242)
(148,86)
(148,242)
(104,197)
(104,131)
(260,197)
(260,131)
(215,86)
(215,242)
(149,86)
(149,242)
(103,196)
(103,132)
(261,196)
(261,132)
(214,85)
(214,243)
(150,85)
(150,243)
(103,195)
(103,133)
(261,195)
(261,133)
(213,85)
(213,243)
(151,85)
(151,243)
(103,195)
(103,133)
(261,195)
(261,133)
(213,85)
(213,243)
(151,85)
(151,243)
(102,194)
(102,134)
(262,194)
(262,134)
(212,84)
(212,244)
(152,84)
(152,244)
(102,193)
(102,135)
(262,193)
(262,135)
(211,84)
(211,244)
(153,84)
(153,244)
(101,192)
(101,136)
(263,192)
(263,136)
(210,83)
(210,245)
(154,83)
(154,245)
(101,191)
(101,137)
(263,191)
(263,137)
(209,83)
(209,245)
(155,83)
(155,245)
(101,190)
(101,138)
(263,190)
(263,138)
(208,83)
(208,245)
(156,83)
(156,245)
(101,189)
(101,139)
(263,189)
(263,139)
(207,83)
(207,245)
(157,83)
(157,245)
(100,188)
(100,140)
(264,188)
(264,140)
(206,82)
(206,246)
(158,82)
(158,246)
(100,187)
(100,141)
(264,187)
(264,141)
(205,82)
(205,246)
(159,82)
(159,246)
(100,186)
(100,142)
(264,186)
(264,142)
(204,82)
(204,246)
(160,82)
(160,246)
(100,185)
(100,143)
(264,185)
(264,143)
(203,82)
(203,246)
(161,82)
(161,246)
(99,184)
(99,144)
(265,184)
(265,144)
(202,81)
(202,247)
(162,81)
(162,247)
(99,183)
(99,145)
(265,183)
(265,145)
(201,81)
(201,247)
(163,81)
(163,247)
(99,182)
(99,146)
(265,182)
(265,146)
(200,81)
(200,247)
(164,81)
(164,247)
(99,181)
(99,147)
(265,181)
(265,147)
(199,81)
(199,247)
(165,81)
(165,247)
(98,180)
(98,148)
(266,180)
(266,148)
(198,80)
(198,248)
(166,80)
(166,248)
(98,179)
(98,149)
(266,179)
(266,149)
(197,80)
(197,248)
(167,80)
(167,248)
(98,178)
(98,150)
(266,178)
(266,150)
(196,80)
(196,248)
(168,80)
(168,248)
(98,177)
(98,151)
(266,177)
(266,151)
(195,80)
(195,248)
(169,80)
(169,248)
(98,176)
(98,152)
(266,176)
(266,152)
(194,80)
(194,248)
(170,80)
(170,248)
(98,175)
(98,153)
(266,175)
(266,153)
(193,80)
(193,248)
(171,80)
(171,248)
(98,174)
(98,154)
(266,174)
(266,154)
(192,80)
(192,248)
(172,80)
(172,248)
(97,173)
(97,155)
(267,173)
(267,155)
(191,79)
(191,249)
(173,79)
(173,249)
(97,172)
(97,156)
(267,172)
(267,156)
(190,79)
(190,249)
(174,79)
(174,249)
(97,171)
(97,157)
(267,171)
(267,157)
(189,79)
(189,249)
(175,79)
(175,249)
(97,170)
(97,158)
(267,170)
(267,158)
(188,79)
(188,249)
(176,79)
(176,249)
(97,169)
(97,159)
(267,169)
(267,159)
(187,79)
(187,249)
(177,79)
(177,249)
(97,168)
(97,160)
(267,168)
(267,160)
(186,79)
(186,249)
(178,79)
(178,249)
(97,167)
(97,161)
(267,167)
(267,161)
(185,79)
(185,249)
(179,79)
(179,249)
(97,166)
(97,162)
(267,166)
(267,162)
(184,79)
(184,249)
(180,79)
(180,249)
(97,165)
(97,163)
(267,165)
(267,163)
(183,79)
(183,249)
(181,79)
(181,249)
(97,164)
(97,164)
(267,164)
(267,164)
(182,79)
(182,249)
(182,79)
(182,249)
(97,164)
(97,164)
(267,164)
(267,164)
(182,79)
(182,249)
(182,79)
(182,249)
(97,163)
(97,165)
(267,163)
(267,165)
(181,79)
(181,249)
(183,79)
(183,249)
(97,162)
(97,166)
(267,162)
(267,166)
(180,79)
(180,249)
(184,79)
(184,249)
(97,161)
(97,167)
(267,161)
(267,167)
(179,79)
(179,249)
(185,79)
(185,249)
(97,160)
(97,168)
(267,160)
(267,168)
(178,79)
(178,249)
(186,79)
(186,249)
(97,159)
(97,169)
(267,159)
(267,169)
(177,79)
(177,249)
(187,79)
(187,249)
(97,158)
(97,170)
(267,158)
(267,170)
(176,79)
(176,249)
(188,79)
(188,249)
(97,157)
(97,171)
(267,157)
(267,171)
(175,79)
(175,249)
(189,79)
(189,249)
(97,156)
(97,172)
(267,156)
(267,172)
(174,79)
(174,249)
(190,79)
(190,249)
(97,155)
(97,173)
(267,155)
(267,173)
(173,79)
(173,249)
(191,79)
(191,249)
(98,154)
(98,174)
(266,154)
(266,174)
(172,80)
(172,248)
(192,80)
(192,248)
(98,153)
(98,175)
(266,153)
(266,175)
(171,80)
(171,248)
(193,80)
(193,248)
(98,152)
(98,176)
(266,152)
(266,176)
(170,80)
(170,248)
(194,80)
(194,248)
(98,151)
(98,177)
(266,151)
(266,177)
(169,80)
(169,248)
(195,80)
(195,248)
(98,150)
(98,178)
(266,150)
(266,178)
(168,80)
(168,248)
(196,80)
(196,248)
(98,149)
(98,179)
(266,149)
(266,179)
(167,80)
(167,248)
(197,80)
(197,248)
(99,148)
(99,180)
(265,148)
(265,180)
(166,81)
(166,247)
(198,81)
(198,247)
(99,147)
(99,181)
(265,147)
(265,181)
(165,81)
(165,247)
(199,81)
(199,247)
(99,146)
(99,182)
(265,146)
(265,182)
(164,81)
(164,247)
(200,81)
(200,247)
(99,145)
(99,183)
(265,145)
(265,183)
(163,81)
(163,247)
(201,81)
(201,247)
(99,144)
(99,184)
(265,144)
(265,184)
(162,81)
(162,247)
(202,81)
(202,247)
(100,143)
(100,185)
(264,143)
(264,185)
(161,82)
(161,246)
(203,82)
(203,246)
(100,142)
(100,186)
(264,142)
(264,186)
(160,82)
(160,246)
(204,82)
(204,246)
(100,142)
(100,186)
(264,142)
(264,186)
(160,82)
(160,246)
(204,82)
(204,246)
(100,141)
(100,187)
(264,141)
(264,187)
(159,82)
(159,246)
(205,82)
(205,246)
(101,140)
(101,188)
(263,140)
(263,188)
(158,83)
(158,245)
(206,83)
(206,245)
(101,139)
(101,189)
(263,139)
(263,189)
(157,83)
(157,245)
(207,83)
(207,245)
(101,138)
(101,190)
(263,138)
(263,190)
(156,83)
(156,245)
(208,83)
(208,245)
(102,137)
(102,191)
(262,137)
(262,191)
(155,84)
(155,244)
(209,84)
(209,244)
(102,136)
(102,192)
(262,136)
(262,192)
(154,84)
(154,244)
(210,84)
(210,244)
(102,135)
(102,193)
(262,135)
(262,193)
(153,84)
(153,244)
(211,84)
(211,244)
(103,134)
(103,194)
(261,134)
(261,194)
(152,85)
(152,243)
(212,85)
(212,243)
(103,133)
(103,195)
(261,133)
(261,195)
(151,85)
(151,243)
(213,85)
(213,243)
(103,132)
(103,196)
(261,132)
(261,196)
(150,85)
(150,243)
(214,85)
(214,243)
(104,131)
(104,197)
(260,131)
(260,197)
(149,86)
(149,242)
(215,86)
(215,242)
(104,130)
(104,198)
(260,130)
(260,198)
(148,86)
(148,242)
(216,86)
(216,242)
(105,129)
(105,199)
(259,129)
(259,199)
(147,87)
(147,241)
(217,87)
(217,241)
(105,128)
(105,200)
(259,128)
(259,200)
(146,87)
(146,241)
(218,87)
(218,241)
(105,128)
(105,200)
(259,128)
(259,200)
(146,87)
(146,241)
(218,87)
(218,241)
(106,127)
(106,201)
(258,127)
(258,201)
(145,88)
(145,240)
(219,88)
(219,240)
(106,126)
(106,202)
(258,126)
(258,202)
(144,88)
(144,240)
(220,88)
(220,240)
(107,125)
(107,203)
(257,125)
(257,203)
(143,89)
(143,239)
(221,89)
(221,239)
(107,124)
(107,204)
(257,124)
(257,204)
(142,89)
(142,239)
(222,89)
(222,239)
(108,123)
(108,205)
(256,123)
(256,205)
(141,90)
(141,238)
(223,90)
(223,238)
(108,122)
(108,206)
(256,122)
(256,206)
(140,90)
(140,238)
(224,90)
(224,238)
(109,121)
(109,207)
(255,121)
(255,207)
(139,91)
(139,237)
(225,91)
(225,237)
(109,121)
(109,207)
(255,121)
(255,207)
(139,91)
(139,237)
(225,91)
(225,237)
(110,120)
(110,208)
(254,120)
(254,208)
(138,92)
(138,236)
(226,92)
(226,236)
(110,119)
(110,209)
(254,119)
(254,209)
(137,92)
(137,236)
(227,92)
(227,236)
(111,118)
(111,210)
(253,118)
(253,210)
(136,93)
(136,235)
(228,93)
(228,235)
(111,117)
(111,211)
(253,117)
(253,211)
(135,93)
(135,235)
(229,93)
(229,235)
(112,116)
(112,212)
(252,116)
(252,212)
(134,94)
(134,234)
(230,94)
(230,234)
(113,115)
(113,213)
(251,115)
(251,213)
(133,95)
(133,233)
(231,95)
(231,233)
(113,115)
(113,213)
(251,115)
(251,213)
(133,95)
(133,233)
(231,95)
(231,233)
(114,114)
(114,214)
(250,114)
(250,214)
(132,96)
(132,232)
(232,96)
(232,232)
(114,113)
(114,215)
(250,113)
(250,215)
(131,96)
(131,232)
(233,96)
(233,232)
(115,112)
(115,216)
(249,112)
(249,216)
(130,97)
(130,231)
(234,97)
(234,231)
(116,111)
(116,217)
(248,111)
(248,217)
(129,98)
(129,230)
(235,98)
(235,230)
(116,111)
(116,217)
(248,111)
(248,217)
(129,98)
(129,230)
(235,98)
(235,230)
(117,110)
(117,218)
(247,110)
(247,218)
(128,99)
(128,229)
(236,99)
(236,229)
(117,109)
(117,219)
(247,109)
(247,219)
(127,99)
(127,229)
(237,99)
(237,229)
(118,108)
(118,220)
(246,108)
(246,220)
(126,100)
(126,228)
(238,100)
(238,228)
(119,108)
(119,220)
(245,108)
(245,220)
(126,101)
(126,227)
(238,101)
(238,227)
(119,107)
(119,221)
(245,107)
(245,221)
(125,101)
(125,227)
(239,101)
(239,227)
(120,106)
(120,222)
(244,106)
(244,222)
(124,102)
(124,226)
(240,102)
(240,226)
(121,105)
(121,223)
(243,105)
(243,223)
(123,103)
(123,225)
(241,103)
(241,225)
(122,105)
(122,223)
(242,105)
(242,223)
(123,104)
(123,224)
(241,104)
(241,224)
(122,104)
(122,224)
(242,104)
(242,224)
(122,104)
(122,224)
(242,104)
(242,224)
(331,196)
(331,94)
(331,196)
(331,94)
(332,196)
(332,94)
(330,196)
(330,94)
(333,196)
(333,94)
(329,196)
(329,94)
(334,196)
(334,94)
(328,196)
(328,94)
(335,196)
(335,94)
(327,196)
(327,94)
(336,196)
(336,94)
(326,196)
(326,94)
(337,196)
(337,94)
(325,196)
(325,94)
(338,196)
(338,94)
(324,196)
(324,94)
(339,196)
(339,94)
(323,196)
(323,94)
(340,196)
(340,94)
(322,196)
(322,94)
(341,196)
(341,94)
(321,196)
(321,94)
(342,196)
(342,94)
(320,196)
(320,94)
(343,196)
(343,94)
(319,196)
(319,94)
(344,196)
(344,94)
(318,196)
(318,94)
(345,196)
(345,94)
(317,196)
(317,94)
(346,195)
(346,95)
(316,195)
(316,95)
(347,195)
(347,95)
(315,195)
(315,95)
(348,195)
(348,95)
(314,195)
(314,95)
(349,195)
(349,95)
(313,195)
(313,95)
(350,195)
(350,95)
(312,195)
(312,95)
(351,195)
(351,95)
(311,195)
(311,95)
(352,195)
(352,95)
(310,195)
(310,95)
(353,195)
(353,95)
(309,195)
(309,95)
(354,195)
(354,95)
(308,195)
(308,95)
(355,195)
(355,95)
(307,195)
(307,95)
(356,194)
(356,96)
(306,194)
(306,96)
(357,194)
(357,96)
(305,194)
(305,96)
(358,194)
(358,96)
(304,194)
(304,96)
(359,194)
(359,96)
(303,194)
(303,96)
(360,194)
(360,96)
(302,194)
(302,96)
(361,194)
(361,96)
(301,194)
(301,96)
(362,194)
(362,96)
(300,194)
(300,96)
(363,193)
(363,97)
(299,193)
(299,97)
(364,193)
(364,97)
(298,193)
(298,97)
(365,193)
(365,97)
(297,193)
(297,97)
(366,193)
(366,97)
(296,193)
(296,97)
(367,193)
(367,97)
(295,193)
(295,97)
(368,192)
(368,98)
(294,192)
(294,98)
(369,192)
(369,98)
(293,192)
(293,98)
(370,192)
(370,98)
(292,192)
(292,98)
(371,192)
(371,98)
(291,192)
(291,98)
(372,192)
(372,98)
(290,192)
(290,98)
(373,191)
(373,99)
(289,191)
(289,99)
(374,191)
(374,99)
(288,191)
(288,99)
(375,191)
(375,99)
(287,191)
(287,99)
(376,191)
(376,99)
(286,191)
(286,99)
(377,190)
(377,100)
(285,190)
(285,100)
(378,190)
(378,100)
(284,190)
(284,100)
(379,190)
(379,100)
(283,190)
(283,100)
(380,190)
(380,100)
(282,190)
(282,100)
(381,189)
(381,101)
(281,189)
(281,101)
(382,189)
(382,101)
(280,189)
(280,101)
(383,189)
(383,101)
(279,189)
(279,101)
(384,188)
(384,102)
(278,188)
(278,102)
(385,188)
(385,102)
(277,188)
(277,102)
(386,188)
(386,102)
(276,188)
(276,102)
(387,187)
(387,103)
(275,187)
(275,103)
(388,187)
(388,103)
(274,187)
(274,103)
(389,187)
(389,103)
(273,187)
(273,103)
(390,186)
(390,104)
(272,186)
(272,104)
(391,186)
(391,104)
(271,186)
(271,104)
(392,186)
(392,104)
(270,186)
(270,104)
(393,185)
(393,105)
(269,185)
(269,105)
(394,185)
(394,105)
(268,185)
(268,105)
(395,184)
(395,106)
(267,184)
(267,106)
(396,184)
(396,106)
(266,184)
(266,106)
(397,184)
(397,106)
(265,184)
(265,106)
(398,183)
(398,107)
(264,183)
(264,107)
(399,183)
(399,107)
(263,183)
(263,107)
(400,182)
(400,108)
(262,182)
(262,108)
(401,182)
(401,108)
(261,182)
(261,108)
(402,181)
(402,109)
(260,181)
(260,109)
(403,181)
(403,109)
(259,181)
(259,109)
(404,180)
(404,110)
(258,180)
(258,110)
(405,180)
(405,110)
(257,180)
(257,110)
(406,179)
(406,111)
(256,179)
(256,111)
(407,179)
(407,111)
(255,179)
(255,111)
(408,178)
(408,112)
(254,178)
(254,112)
(409,177)
(409,113)
(253,177)
(253,113)
(410,177)
(410,113)
(252,177)
(252,113)
(411,176)
(411,114)
(251,176)
(251,114)
(412,175)
(412,115)
(250,175)
(250,115)
(413,175)
(413,115)
(249,175)
(249,115)
(414,174)
(414,116)
(248,174)
(248,116)
(415,173)
(415,117)
(247,173)
(247,117)
(416,173)
(416,117)
(246,173)
(246,117)
(417,172)
(417,118)
(245,172)
(245,118)
(418,171)
(418,119)
(244,171)
(244,119)
(419,170)
(419,120)
(243,170)
(243,120)
(420,169)
(420,121)
(242,169)
(242,121)
(421,168)
(421,122)
(241,168)
(241,122)
(422,167)
(422,123)
(240,167)
(240,123)
(432,145)
(432,145)
(230,145)
(230,145)
(432,146)
(432,144)
(230,146)
(230,144)
(432,147)
(432,143)
(230,147)
(230,143)
(432,148)
(432,142)
(230,148)
(230,142)
(432,149)
(432,141)
(230,149)
(230,141)
(432,150)
(432,140)
(230,150)
(230,140)
(431,151)
(431,139)
(231,151)
(231,139)
(431,152)
(431,138)
(231,152)
(231,138)
(431,153)
(431,137)
(231,153)
(231,137)
(430,154)
(430,136)
(232,154)
(232,136)
(430,155)
(430,135)
(232,155)
(232,135)
(430,156)
(430,134)
(232,156)
(232,134)
(429,157)
(429,133)
(233,157)
(233,133)
(429,158)
(429,132)
(233,158)
(233,132)
(428,159)
(428,131)
(234,159)
(234,131)
(428,160)
(428,130)
(234,160)
(234,130)
(427,161)
(427,129)
(235,161)
(235,129)
(426,162)
(426,128)
(236,162)
(236,128)
(426,163)
(426,127)
(236,163)
(236,127)
(425,164)
(425,126)
(237,164)
(237,126)
(424,165)
(424,125)
(238,165)
(238,125)
(423,166)
(423,124)
(239,166)
(239,124)
(422,167)
(422,123)
(240,167)
(240,123)
(421,168)
(421,122)
(241,168)
(241,122)
(115,244)
(116,244)
(117,244)
(118,244)
(119,244)
(120,244)
(121,244)
(122,244)
(123,244)
(124,244)
(125,244)
(126,244)
(127,244)
(128,244)
(129,244)
(130,244)
(131,244)
(132,244)
(133,244)
(134,244)
(135,244)
(136,244)
(137,244)
(138,244)
(139,244)
(140,244)
(141,244)
(142,244)
(143,244)
(144,244)
(145,244)
(146,244)
(147,244)
(148,244)
(149,244)
(150,244)
(151,244)
(152,244)
(153,244)
(154,244)
(155,244)
(156,244)
(157,244)
(158,244)
(159,244)
(160,244)
(161,244)
(162,244)
(163,244)
(164,244)
(165,244)
(166,244)
(167,244)
(168,244)
(169,244)
(170,244)
(171,244)
(172,244)
(173,244)
(174,244)
(175,244)
(176,244)
